score;completeness;rescuebot_action;rescuebot_location;donald_action;donald_location;world_nr;tick_nr
6;0.125;;(10, 3);MoveSouth;(9, 6);1;2521
6;0.125;;(10, 3);;(9, 6);1;2522
6;0.125;;(10, 3);;(9, 6);1;2523
6;0.125;;(10, 3);MoveEast;(10, 6);1;2524
6;0.125;;(10, 3);;(10, 6);1;2525
6;0.125;;(10, 3);;(10, 6);1;2526
6;0.125;;(10, 3);;(10, 6);1;2527
6;0.125;;(10, 3);;(10, 6);1;2528
6;0.125;;(10, 3);MoveEast;(10, 6);1;2529
6;0.125;;(10, 3);MoveEast;(10, 6);1;2530
6;0.125;;(10, 3);MoveEast;(10, 6);1;2531
6;0.125;;(10, 3);MoveEast;(10, 6);1;2532
6;0.125;;(10, 3);MoveEast;(10, 6);1;2533
6;0.125;;(10, 3);MoveEast;(11, 6);1;2534
6;0.125;;(10, 3);MoveEast;(11, 6);1;2535
6;0.125;;(10, 3);MoveEast;(11, 6);1;2536
6;0.125;;(10, 3);MoveEast;(11, 6);1;2537
6;0.125;;(10, 3);MoveEast;(11, 6);1;2538
6;0.125;;(10, 3);MoveEast;(11, 6);1;2539
6;0.125;;(10, 3);MoveEast;(12, 6);1;2540
6;0.125;;(10, 3);MoveEast;(12, 6);1;2541
6;0.125;;(10, 3);MoveEast;(12, 6);1;2542
6;0.125;;(10, 3);MoveEast;(12, 6);1;2543
6;0.125;;(10, 3);MoveEast;(12, 6);1;2544
6;0.125;;(10, 3);MoveEast;(12, 6);1;2545
6;0.125;;(10, 3);MoveEast;(13, 6);1;2546
6;0.125;;(10, 3);MoveEast;(14, 6);1;2547
6;0.125;;(10, 3);MoveEast;(15, 6);1;2548
6;0.125;;(10, 3);MoveEast;(16, 6);1;2549
6;0.125;;(10, 3);MoveEast;(17, 6);1;2550
6;0.125;;(10, 3);MoveEast;(18, 6);1;2551
6;0.125;;(10, 3);MoveEast;(19, 6);1;2552
6;0.125;;(10, 3);;(19, 6);1;2553
6;0.125;;(10, 3);MoveSouth;(19, 6);1;2554
6;0.125;;(10, 3);MoveSouth;(19, 6);1;2555
6;0.125;;(10, 3);MoveSouth;(19, 6);1;2556
6;0.125;;(10, 3);MoveSouth;(19, 6);1;2557
6;0.125;;(10, 3);MoveSouth;(19, 6);1;2558
6;0.125;;(10, 3);MoveSouth;(19, 7);1;2559
6;0.125;;(10, 3);MoveSouth;(19, 7);1;2560
6;0.125;;(10, 3);MoveSouth;(19, 7);1;2561
6;0.125;;(10, 3);MoveSouth;(19, 7);1;2562
6;0.125;;(10, 3);MoveSouth;(19, 7);1;2563
6;0.125;;(10, 3);MoveSouth;(19, 7);1;2564
6;0.125;;(10, 3);MoveSouth;(19, 8);1;2565
6;0.125;;(10, 3);MoveSouth;(19, 8);1;2566
6;0.125;;(10, 3);MoveSouth;(19, 8);1;2567
6;0.125;;(10, 3);MoveSouth;(19, 8);1;2568
6;0.125;;(10, 3);MoveSouth;(19, 8);1;2569
6;0.125;;(10, 3);MoveSouth;(19, 8);1;2570
6;0.125;;(10, 3);MoveSouth;(19, 9);1;2571
6;0.125;;(10, 3);MoveSouth;(19, 9);1;2572
6;0.125;;(10, 3);MoveSouth;(19, 9);1;2573
6;0.125;;(10, 3);MoveSouth;(19, 9);1;2574
6;0.125;;(10, 3);MoveSouth;(19, 9);1;2575
6;0.125;;(10, 3);MoveSouth;(19, 9);1;2576
6;0.125;;(10, 3);MoveSouth;(19, 10);1;2577
6;0.125;;(10, 3);MoveEast;(20, 10);1;2578
6;0.125;;(10, 3);MoveEast;(21, 10);1;2579
6;0.125;;(10, 3);;(21, 10);1;2580
6;0.125;;(10, 3);;(21, 10);1;2581
6;0.125;;(10, 3);MoveEast;(22, 10);1;2582
6;0.125;;(10, 3);;(22, 10);1;2583
6;0.125;;(10, 3);;(22, 10);1;2584
6;0.125;;(10, 3);;(22, 10);1;2585
6;0.125;;(10, 3);MoveEast;(23, 10);1;2586
6;0.125;;(10, 3);;(23, 10);1;2587
6;0.125;;(10, 3);;(23, 10);1;2588
6;0.125;;(10, 3);;(23, 10);1;2589
6;0.125;;(10, 3);;(23, 10);1;2590
6;0.125;;(10, 3);MoveNorth;(23, 9);1;2591
6;0.125;;(10, 3);;(23, 9);1;2592
6;0.125;;(10, 3);;(23, 9);1;2593
6;0.125;;(10, 3);;(23, 9);1;2594
6;0.125;;(10, 3);MoveNorth;(23, 8);1;2595
6;0.125;;(10, 3);;(23, 8);1;2596
6;0.125;;(10, 3);;(23, 8);1;2597
6;0.125;;(10, 3);;(23, 8);1;2598
6;0.125;;(10, 3);;(23, 8);1;2599
6;0.125;;(10, 3);;(23, 8);1;2600
6;0.125;;(10, 3);;(23, 8);1;2601
6;0.125;;(10, 3);;(23, 8);1;2602
6;0.125;;(10, 3);;(23, 8);1;2603
6;0.125;;(10, 3);;(23, 8);1;2604
6;0.125;;(10, 3);;(23, 8);1;2605
6;0.125;;(10, 3);;(23, 8);1;2606
6;0.125;;(10, 3);;(23, 8);1;2607
6;0.125;;(10, 3);;(23, 8);1;2608
6;0.125;;(10, 3);;(23, 8);1;2609
6;0.125;;(10, 3);;(23, 8);1;2610
6;0.125;;(10, 3);;(23, 8);1;2611
6;0.125;;(10, 3);;(23, 8);1;2612
6;0.125;;(10, 3);;(23, 8);1;2613
6;0.125;;(10, 3);;(23, 8);1;2614
6;0.125;;(10, 3);;(23, 8);1;2615
6;0.125;;(10, 3);;(23, 8);1;2616
6;0.125;;(10, 3);;(23, 8);1;2617
6;0.125;;(10, 3);;(23, 8);1;2618
6;0.125;;(10, 3);;(23, 8);1;2619
6;0.125;;(10, 3);;(23, 8);1;2620
6;0.125;;(10, 3);;(23, 8);1;2621
6;0.125;;(10, 3);;(23, 8);1;2622
6;0.125;;(10, 3);;(23, 8);1;2623
6;0.125;;(10, 3);;(23, 8);1;2624
6;0.125;;(10, 3);;(23, 8);1;2625
6;0.125;;(10, 3);;(23, 8);1;2626
6;0.125;;(10, 3);;(23, 8);1;2627
6;0.125;;(10, 3);;(23, 8);1;2628
6;0.125;;(10, 3);;(23, 8);1;2629
6;0.125;;(10, 3);;(23, 8);1;2630
6;0.125;;(10, 3);;(23, 8);1;2631
6;0.125;;(10, 3);;(23, 8);1;2632
6;0.125;;(10, 3);;(23, 8);1;2633
6;0.125;;(10, 3);;(23, 8);1;2634
6;0.125;;(10, 3);;(23, 8);1;2635
6;0.125;;(10, 3);;(23, 8);1;2636
6;0.125;;(10, 3);;(23, 8);1;2637
6;0.125;;(10, 3);;(23, 8);1;2638
6;0.125;;(10, 3);;(23, 8);1;2639
6;0.125;;(10, 3);;(23, 8);1;2640
6;0.125;;(10, 3);;(23, 8);1;2641
6;0.125;;(10, 3);;(23, 8);1;2642
6;0.125;;(10, 3);;(23, 8);1;2643
6;0.125;;(10, 3);;(23, 8);1;2644
6;0.125;;(10, 3);;(23, 8);1;2645
6;0.125;;(10, 3);;(23, 8);1;2646
6;0.125;;(10, 3);;(23, 8);1;2647
6;0.125;;(10, 3);;(23, 8);1;2648
6;0.125;;(10, 3);;(23, 8);1;2649
6;0.125;;(10, 3);;(23, 8);1;2650
6;0.125;;(10, 3);;(23, 8);1;2651
6;0.125;;(10, 3);;(23, 8);1;2652
6;0.125;;(10, 3);;(23, 8);1;2653
6;0.125;;(10, 3);;(23, 8);1;2654
6;0.125;;(10, 3);;(23, 8);1;2655
6;0.125;;(10, 3);;(23, 8);1;2656
6;0.125;;(10, 3);;(23, 8);1;2657
6;0.125;;(10, 3);;(23, 8);1;2658
6;0.125;;(10, 3);;(23, 8);1;2659
6;0.125;;(10, 3);;(23, 8);1;2660
6;0.125;;(10, 3);;(23, 8);1;2661
6;0.125;;(10, 3);;(23, 8);1;2662
6;0.125;;(10, 3);;(23, 8);1;2663
6;0.125;;(10, 3);;(23, 8);1;2664
6;0.125;;(10, 3);;(23, 8);1;2665
6;0.125;;(10, 3);;(23, 8);1;2666
6;0.125;;(10, 3);;(23, 8);1;2667
6;0.125;;(10, 3);;(23, 8);1;2668
6;0.125;;(10, 3);;(23, 8);1;2669
6;0.125;;(10, 3);;(23, 8);1;2670
6;0.125;;(10, 3);;(23, 8);1;2671
6;0.125;;(10, 3);;(23, 8);1;2672
6;0.125;;(10, 3);;(23, 8);1;2673
6;0.125;;(10, 3);;(23, 8);1;2674
6;0.125;;(10, 3);;(23, 8);1;2675
6;0.125;;(10, 3);;(23, 8);1;2676
6;0.125;;(10, 3);;(23, 8);1;2677
6;0.125;;(10, 3);;(23, 8);1;2678
6;0.125;;(10, 3);;(23, 8);1;2679
6;0.125;;(10, 3);;(23, 8);1;2680
6;0.125;;(10, 3);;(23, 8);1;2681
6;0.125;;(10, 3);;(23, 8);1;2682
6;0.125;;(10, 3);;(23, 8);1;2683
6;0.125;;(10, 3);;(23, 8);1;2684
6;0.125;;(10, 3);;(23, 8);1;2685
6;0.125;;(10, 3);;(23, 8);1;2686
6;0.125;;(10, 3);;(23, 8);1;2687
6;0.125;;(10, 3);;(23, 8);1;2688
6;0.125;;(10, 3);;(23, 8);1;2689
6;0.125;;(10, 3);;(23, 8);1;2690
6;0.125;;(10, 3);;(23, 8);1;2691
6;0.125;;(10, 3);;(23, 8);1;2692
6;0.125;;(10, 3);;(23, 8);1;2693
6;0.125;;(10, 3);;(23, 8);1;2694
6;0.125;;(10, 3);;(23, 8);1;2695
6;0.125;;(10, 3);;(23, 8);1;2696
6;0.125;;(10, 3);;(23, 8);1;2697
6;0.125;;(10, 3);;(23, 8);1;2698
6;0.125;;(10, 3);;(23, 8);1;2699
6;0.125;;(10, 3);;(23, 8);1;2700
6;0.125;;(10, 3);;(23, 8);1;2701
6;0.125;;(10, 3);;(23, 8);1;2702
6;0.125;;(10, 3);;(23, 8);1;2703
6;0.125;;(10, 3);;(23, 8);1;2704
6;0.125;;(10, 3);;(23, 8);1;2705
6;0.125;;(10, 3);;(23, 8);1;2706
6;0.125;;(10, 3);;(23, 8);1;2707
6;0.125;;(10, 3);;(23, 8);1;2708
6;0.125;;(10, 3);;(23, 8);1;2709
6;0.125;;(10, 3);;(23, 8);1;2710
6;0.125;;(10, 3);;(23, 8);1;2711
6;0.125;;(10, 3);;(23, 8);1;2712
6;0.125;;(10, 3);;(23, 8);1;2713
6;0.125;;(10, 3);;(23, 8);1;2714
6;0.125;;(10, 3);;(23, 8);1;2715
6;0.125;;(10, 3);;(23, 8);1;2716
6;0.125;;(10, 3);;(23, 8);1;2717
6;0.125;;(10, 3);;(23, 8);1;2718
6;0.125;;(10, 3);;(23, 8);1;2719
6;0.125;;(10, 3);;(23, 8);1;2720
6;0.125;;(10, 3);;(23, 8);1;2721
6;0.125;;(10, 3);;(23, 8);1;2722
6;0.125;;(10, 3);;(23, 8);1;2723
6;0.125;;(10, 3);;(23, 8);1;2724
6;0.125;;(10, 3);;(23, 8);1;2725
6;0.125;;(10, 3);;(23, 8);1;2726
6;0.125;;(10, 3);;(23, 8);1;2727
6;0.125;;(10, 3);;(23, 8);1;2728
6;0.125;;(10, 3);;(23, 8);1;2729
6;0.125;;(10, 3);;(23, 8);1;2730
6;0.125;;(10, 3);;(23, 8);1;2731
6;0.125;;(10, 3);;(23, 8);1;2732
6;0.125;;(10, 3);;(23, 8);1;2733
6;0.125;;(10, 3);;(23, 8);1;2734
6;0.125;;(10, 3);;(23, 8);1;2735
6;0.125;;(10, 3);;(23, 8);1;2736
6;0.125;;(10, 3);;(23, 8);1;2737
6;0.125;;(10, 3);;(23, 8);1;2738
6;0.125;;(10, 3);;(23, 8);1;2739
6;0.125;;(10, 3);;(23, 8);1;2740
6;0.125;;(10, 3);;(23, 8);1;2741
6;0.125;;(10, 3);;(23, 8);1;2742
6;0.125;;(10, 3);;(23, 8);1;2743
6;0.125;;(10, 3);;(23, 8);1;2744
6;0.125;;(10, 3);;(23, 8);1;2745
6;0.125;;(10, 3);;(23, 8);1;2746
6;0.125;;(10, 3);;(23, 8);1;2747
6;0.125;;(10, 3);;(23, 8);1;2748
6;0.125;;(10, 3);;(23, 8);1;2749
6;0.125;;(10, 3);;(23, 8);1;2750
6;0.125;;(10, 3);;(23, 8);1;2751
6;0.125;;(10, 3);;(23, 8);1;2752
6;0.125;;(10, 3);;(23, 8);1;2753
6;0.125;;(10, 3);;(23, 8);1;2754
6;0.125;;(10, 3);;(23, 8);1;2755
6;0.125;;(10, 3);;(23, 8);1;2756
6;0.125;;(10, 3);;(23, 8);1;2757
6;0.125;;(10, 3);;(23, 8);1;2758
6;0.125;;(10, 3);;(23, 8);1;2759
6;0.125;;(10, 3);;(23, 8);1;2760
6;0.125;;(10, 3);;(23, 8);1;2761
6;0.125;;(10, 3);;(23, 8);1;2762
6;0.125;;(10, 3);;(23, 8);1;2763
6;0.125;;(10, 3);;(23, 8);1;2764
6;0.125;;(10, 3);;(23, 8);1;2765
6;0.125;;(10, 3);;(23, 8);1;2766
6;0.125;;(10, 3);;(23, 8);1;2767
6;0.125;;(10, 3);;(23, 8);1;2768
6;0.125;;(10, 3);;(23, 8);1;2769
6;0.125;;(10, 3);;(23, 8);1;2770
6;0.125;;(10, 3);;(23, 8);1;2771
6;0.125;;(10, 3);;(23, 8);1;2772
6;0.125;;(10, 3);;(23, 8);1;2773
6;0.125;;(10, 3);;(23, 8);1;2774
12;0.25;;(23, 8);DropObjectTogether;(23, 8);1;2775
12;0.25;MoveWest;(23, 8);;(23, 8);1;2776
12;0.25;MoveWest;(23, 8);;(23, 8);1;2777
12;0.25;MoveWest;(23, 8);;(23, 8);1;2778
12;0.25;MoveWest;(23, 8);;(23, 8);1;2779
12;0.25;MoveWest;(23, 8);;(23, 8);1;2780
12;0.25;MoveWest;(23, 8);;(23, 8);1;2781
12;0.25;MoveWest;(23, 8);;(23, 8);1;2782
12;0.25;MoveWest;(23, 8);;(23, 8);1;2783
12;0.25;MoveWest;(22, 8);;(23, 8);1;2784
12;0.25;MoveWest;(22, 8);MoveSouth;(23, 9);1;2785
12;0.25;MoveWest;(22, 8);;(23, 9);1;2786
12;0.25;MoveWest;(22, 8);;(23, 9);1;2787
12;0.25;MoveWest;(22, 8);;(23, 9);1;2788
12;0.25;MoveWest;(22, 8);;(23, 9);1;2789
12;0.25;MoveWest;(22, 8);;(23, 9);1;2790
12;0.25;MoveWest;(22, 8);;(23, 9);1;2791
12;0.25;MoveWest;(22, 8);;(23, 9);1;2792
12;0.25;MoveWest;(21, 8);;(23, 9);1;2793
12;0.25;MoveWest;(21, 8);MoveWest;(22, 9);1;2794
12;0.25;MoveWest;(21, 8);;(22, 9);1;2795
12;0.25;MoveWest;(21, 8);;(22, 9);1;2796
12;0.25;MoveWest;(21, 8);;(22, 9);1;2797
12;0.25;MoveWest;(21, 8);;(22, 9);1;2798
12;0.25;MoveWest;(21, 8);;(22, 9);1;2799
12;0.25;MoveWest;(21, 8);MoveWest;(21, 9);1;2800
12;0.25;MoveWest;(21, 8);;(21, 9);1;2801
12;0.25;MoveWest;(20, 8);;(21, 9);1;2802
12;0.25;MoveWest;(20, 8);;(21, 9);1;2803
12;0.25;MoveWest;(20, 8);;(21, 9);1;2804
12;0.25;MoveWest;(20, 8);;(21, 9);1;2805
12;0.25;MoveWest;(20, 8);;(21, 9);1;2806
12;0.25;MoveWest;(20, 8);;(21, 9);1;2807
12;0.25;MoveWest;(20, 8);;(21, 9);1;2808
12;0.25;MoveWest;(20, 8);MoveWest;(20, 9);1;2809
12;0.25;MoveWest;(20, 8);;(20, 9);1;2810
12;0.25;MoveWest;(19, 8);;(20, 9);1;2811
12;0.25;MoveNorthWest;(19, 8);;(20, 9);1;2812
12;0.25;MoveNorthWest;(19, 8);;(20, 9);1;2813
12;0.25;MoveNorthWest;(19, 8);;(20, 9);1;2814
12;0.25;MoveNorthWest;(19, 8);;(20, 9);1;2815
12;0.25;MoveNorthWest;(19, 8);;(20, 9);1;2816
12;0.25;MoveNorthWest;(19, 8);MoveWest;(19, 9);1;2817
12;0.25;MoveNorthWest;(19, 8);;(19, 9);1;2818
12;0.25;MoveNorthWest;(19, 8);;(19, 9);1;2819
12;0.25;MoveNorthWest;(19, 8);;(19, 9);1;2820
12;0.25;MoveNorthWest;(19, 8);;(19, 9);1;2821
12;0.25;MoveNorthWest;(19, 8);;(19, 9);1;2822
12;0.25;MoveNorthWest;(19, 8);;(19, 9);1;2823
12;0.25;MoveNorthWest;(19, 8);;(19, 9);1;2824
12;0.25;MoveNorthWest;(18, 7);;(19, 9);1;2825
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 9);1;2826
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 9);1;2827
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 9);1;2828
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 9);1;2829
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 9);1;2830
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 8);1;2831
12;0.25;MoveNorthWest;(18, 7);;(19, 8);1;2832
12;0.25;MoveNorthWest;(18, 7);MoveWest;(19, 8);1;2833
12;0.25;MoveNorthWest;(17, 6);MoveWest;(19, 8);1;2834
12;0.25;MoveWest;(17, 6);MoveWest;(19, 8);1;2835
12;0.25;MoveWest;(17, 6);MoveWest;(19, 8);1;2836
12;0.25;MoveWest;(17, 6);MoveWest;(19, 8);1;2837
12;0.25;MoveWest;(17, 6);MoveWest;(18, 8);1;2838
12;0.25;MoveWest;(17, 6);;(18, 8);1;2839
12;0.25;MoveWest;(17, 6);;(18, 8);1;2840
12;0.25;MoveWest;(17, 6);;(18, 8);1;2841
12;0.25;MoveWest;(17, 6);;(18, 8);1;2842
12;0.25;MoveWest;(16, 6);;(18, 8);1;2843
12;0.25;MoveWest;(16, 6);;(18, 8);1;2844
12;0.25;MoveWest;(16, 6);;(18, 8);1;2845
12;0.25;MoveWest;(16, 6);;(18, 8);1;2846
12;0.25;MoveWest;(16, 6);;(18, 8);1;2847
12;0.25;MoveWest;(16, 6);;(18, 8);1;2848
12;0.25;MoveWest;(16, 6);;(18, 8);1;2849
12;0.25;MoveWest;(16, 6);;(18, 8);1;2850
12;0.25;MoveWest;(16, 6);;(18, 8);1;2851
12;0.25;MoveWest;(15, 6);;(18, 8);1;2852
12;0.25;MoveWest;(15, 6);;(18, 8);1;2853
12;0.25;MoveWest;(15, 6);;(18, 8);1;2854
12;0.25;MoveWest;(15, 6);;(18, 8);1;2855
12;0.25;MoveWest;(15, 6);;(18, 8);1;2856
12;0.25;MoveWest;(15, 6);;(18, 8);1;2857
12;0.25;MoveWest;(15, 6);;(18, 8);1;2858
12;0.25;MoveWest;(15, 6);;(18, 8);1;2859
12;0.25;MoveWest;(15, 6);;(18, 8);1;2860
12;0.25;MoveWest;(14, 6);;(18, 8);1;2861
12;0.25;MoveWest;(14, 6);;(18, 8);1;2862
12;0.25;MoveWest;(14, 6);;(18, 8);1;2863
12;0.25;MoveWest;(14, 6);;(18, 8);1;2864
12;0.25;MoveWest;(14, 6);;(18, 8);1;2865
12;0.25;MoveWest;(14, 6);;(18, 8);1;2866
12;0.25;MoveWest;(14, 6);;(18, 8);1;2867
12;0.25;MoveWest;(14, 6);;(18, 8);1;2868
12;0.25;MoveWest;(14, 6);;(18, 8);1;2869
12;0.25;MoveWest;(13, 6);;(18, 8);1;2870
12;0.25;MoveWest;(13, 6);;(18, 8);1;2871
12;0.25;MoveWest;(13, 6);;(18, 8);1;2872
12;0.25;MoveWest;(13, 6);;(18, 8);1;2873
12;0.25;MoveWest;(13, 6);;(18, 8);1;2874
12;0.25;MoveWest;(13, 6);;(18, 8);1;2875
12;0.25;MoveWest;(13, 6);;(18, 8);1;2876
12;0.25;MoveWest;(13, 6);;(18, 8);1;2877
12;0.25;MoveWest;(13, 6);;(18, 8);1;2878
12;0.25;MoveWest;(12, 6);;(18, 8);1;2879
12;0.25;MoveWest;(12, 6);;(18, 8);1;2880
12;0.25;MoveWest;(12, 6);;(18, 8);1;2881
12;0.25;MoveWest;(12, 6);;(18, 8);1;2882
12;0.25;MoveWest;(12, 6);;(18, 8);1;2883
12;0.25;MoveWest;(12, 6);;(18, 8);1;2884
12;0.25;MoveWest;(12, 6);;(18, 8);1;2885
12;0.25;MoveWest;(12, 6);;(18, 8);1;2886
12;0.25;MoveWest;(12, 6);;(18, 8);1;2887
12;0.25;MoveWest;(12, 6);;(18, 8);1;2888
12;0.25;MoveWest;(12, 6);;(18, 8);1;2889
12;0.25;MoveWest;(12, 6);;(18, 8);1;2890
12;0.25;MoveWest;(12, 6);;(18, 8);1;2891
12;0.25;MoveWest;(12, 6);;(18, 8);1;2892
12;0.25;MoveWest;(11, 6);;(18, 8);1;2893
12;0.25;MoveWest;(11, 6);;(18, 8);1;2894
12;0.25;MoveWest;(11, 6);;(18, 8);1;2895
12;0.25;MoveWest;(11, 6);;(18, 8);1;2896
12;0.25;MoveWest;(11, 6);;(18, 8);1;2897
12;0.25;MoveWest;(11, 6);;(18, 8);1;2898
12;0.25;MoveWest;(11, 6);;(18, 8);1;2899
12;0.25;MoveWest;(11, 6);;(18, 8);1;2900
12;0.25;MoveWest;(11, 6);;(18, 8);1;2901
12;0.25;MoveWest;(11, 6);;(18, 8);1;2902
12;0.25;MoveWest;(11, 6);;(18, 8);1;2903
12;0.25;MoveWest;(11, 6);;(18, 8);1;2904
12;0.25;MoveWest;(11, 6);;(18, 8);1;2905
12;0.25;MoveWest;(11, 6);;(18, 8);1;2906
12;0.25;MoveWest;(10, 6);;(18, 8);1;2907
12;0.25;MoveWest;(10, 6);;(18, 8);1;2908
12;0.25;MoveWest;(10, 6);;(18, 8);1;2909
12;0.25;MoveWest;(10, 6);;(18, 8);1;2910
12;0.25;MoveWest;(10, 6);;(18, 8);1;2911
12;0.25;MoveWest;(10, 6);;(18, 8);1;2912
12;0.25;MoveWest;(10, 6);;(18, 8);1;2913
12;0.25;MoveWest;(10, 6);;(18, 8);1;2914
12;0.25;MoveWest;(10, 6);;(18, 8);1;2915
12;0.25;MoveWest;(10, 6);;(18, 8);1;2916
12;0.25;MoveWest;(10, 6);;(18, 8);1;2917
12;0.25;MoveWest;(10, 6);;(18, 8);1;2918
12;0.25;MoveWest;(10, 6);;(18, 8);1;2919
12;0.25;MoveWest;(10, 6);;(18, 8);1;2920
12;0.25;MoveWest;(9, 6);;(18, 8);1;2921
12;0.25;MoveWest;(9, 6);;(18, 8);1;2922
12;0.25;MoveWest;(9, 6);;(18, 8);1;2923
12;0.25;MoveWest;(9, 6);;(18, 8);1;2924
12;0.25;MoveWest;(9, 6);;(18, 8);1;2925
12;0.25;MoveWest;(9, 6);;(18, 8);1;2926
12;0.25;MoveWest;(9, 6);;(18, 8);1;2927
12;0.25;MoveWest;(9, 6);;(18, 8);1;2928
12;0.25;MoveWest;(9, 6);;(18, 8);1;2929
12;0.25;MoveWest;(8, 6);;(18, 8);1;2930
12;0.25;MoveWest;(8, 6);;(18, 8);1;2931
12;0.25;MoveWest;(8, 6);;(18, 8);1;2932
12;0.25;MoveWest;(8, 6);;(18, 8);1;2933
12;0.25;MoveWest;(8, 6);;(18, 8);1;2934
12;0.25;MoveWest;(8, 6);;(18, 8);1;2935
12;0.25;MoveWest;(8, 6);;(18, 8);1;2936
12;0.25;MoveWest;(8, 6);;(18, 8);1;2937
12;0.25;MoveWest;(8, 6);;(18, 8);1;2938
12;0.25;MoveWest;(7, 6);;(18, 8);1;2939
12;0.25;MoveWest;(7, 6);;(18, 8);1;2940
12;0.25;MoveWest;(7, 6);;(18, 8);1;2941
12;0.25;MoveWest;(7, 6);;(18, 8);1;2942
12;0.25;MoveWest;(7, 6);;(18, 8);1;2943
12;0.25;MoveWest;(7, 6);;(18, 8);1;2944
12;0.25;MoveWest;(7, 6);;(18, 8);1;2945
12;0.25;MoveWest;(7, 6);;(18, 8);1;2946
12;0.25;MoveWest;(7, 6);;(18, 8);1;2947
12;0.25;MoveWest;(6, 6);;(18, 8);1;2948
12;0.25;MoveWest;(6, 6);;(18, 8);1;2949
12;0.25;MoveWest;(6, 6);;(18, 8);1;2950
12;0.25;MoveWest;(6, 6);;(18, 8);1;2951
12;0.25;MoveWest;(6, 6);;(18, 8);1;2952
12;0.25;MoveWest;(6, 6);;(18, 8);1;2953
12;0.25;MoveWest;(6, 6);;(18, 8);1;2954
12;0.25;MoveWest;(6, 6);;(18, 8);1;2955
12;0.25;MoveWest;(6, 6);;(18, 8);1;2956
12;0.25;MoveWest;(5, 6);;(18, 8);1;2957
12;0.25;MoveWest;(5, 6);;(18, 8);1;2958
12;0.25;MoveWest;(5, 6);;(18, 8);1;2959
12;0.25;MoveWest;(5, 6);;(18, 8);1;2960
12;0.25;MoveWest;(5, 6);;(18, 8);1;2961
12;0.25;MoveWest;(5, 6);MoveNorth;(18, 7);1;2962
12;0.25;MoveWest;(5, 6);;(18, 7);1;2963
12;0.25;MoveWest;(5, 6);;(18, 7);1;2964
12;0.25;MoveWest;(5, 6);;(18, 7);1;2965
12;0.25;MoveWest;(4, 6);;(18, 7);1;2966
12;0.25;MoveWest;(4, 6);;(18, 7);1;2967
12;0.25;MoveWest;(4, 6);;(18, 7);1;2968
12;0.25;MoveWest;(4, 6);;(18, 7);1;2969
12;0.25;MoveWest;(4, 6);;(18, 7);1;2970
12;0.25;MoveWest;(4, 6);MoveNorth;(18, 6);1;2971
12;0.25;MoveWest;(4, 6);;(18, 6);1;2972
12;0.25;MoveWest;(4, 6);;(18, 6);1;2973
12;0.25;MoveWest;(4, 6);;(18, 6);1;2974
12;0.25;MoveWest;(3, 6);;(18, 6);1;2975
12;0.25;MoveSouth;(3, 6);;(18, 6);1;2976
12;0.25;MoveSouth;(3, 6);MoveWest;(17, 6);1;2977
12;0.25;MoveSouth;(3, 6);;(17, 6);1;2978
12;0.25;MoveSouth;(3, 6);;(17, 6);1;2979
12;0.25;MoveSouth;(3, 6);;(17, 6);1;2980
12;0.25;MoveSouth;(3, 6);;(17, 6);1;2981
12;0.25;MoveSouth;(3, 6);;(17, 6);1;2982
12;0.25;MoveSouth;(3, 6);MoveWest;(16, 6);1;2983
12;0.25;MoveSouth;(3, 7);;(16, 6);1;2984
12;0.25;MoveSouthWest;(3, 7);;(16, 6);1;2985
12;0.25;MoveSouthWest;(3, 7);;(16, 6);1;2986
12;0.25;MoveSouthWest;(3, 7);MoveWest;(15, 6);1;2987
12;0.25;MoveSouthWest;(3, 7);;(15, 6);1;2988
12;0.25;MoveSouthWest;(3, 7);MoveWest;(14, 6);1;2989
12;0.25;MoveSouthWest;(3, 7);;(14, 6);1;2990
12;0.25;MoveSouthWest;(3, 7);;(14, 6);1;2991
12;0.25;MoveSouthWest;(3, 7);;(14, 6);1;2992
12;0.25;MoveSouthWest;(2, 8);MoveWest;(13, 6);1;2993
12;0.25;MoveSouthEast;(2, 8);;(13, 6);1;2994
12;0.25;MoveSouthEast;(2, 8);MoveWest;(12, 6);1;2995
12;0.25;MoveSouthEast;(2, 8);;(12, 6);1;2996
12;0.25;MoveSouthEast;(2, 8);;(12, 6);1;2997
12;0.25;MoveSouthEast;(2, 8);MoveWest;(12, 6);1;2998
12;0.25;MoveSouthEast;(2, 8);MoveWest;(12, 6);1;2999
12;0.25;MoveSouthEast;(2, 8);MoveWest;(12, 6);1;3000
12;0.25;MoveSouthEast;(2, 8);MoveWest;(12, 6);1;3001
12;0.25;MoveSouthEast;(3, 9);MoveWest;(12, 6);1;3002
12;0.25;MoveNorthEast;(3, 9);MoveWest;(11, 6);1;3003
12;0.25;MoveNorthEast;(3, 9);MoveWest;(11, 6);1;3004
12;0.25;MoveNorthEast;(3, 9);MoveWest;(11, 6);1;3005
12;0.25;MoveNorthEast;(3, 9);MoveWest;(11, 6);1;3006
